commodity_year,state_code,state_abbr,county_code,commodity_code,cause_of_loss_code,month_of_loss,year_of_loss,indemnity_amount,total_premium,liability_amount,net_determined_acres,net_planted_acres,determined_yield,indemnity_to_premium_ratio,indemnity_to_liability_ratio,yield_deviation,high_cause_code,county_claim_frequency,fraud_label
2019,4,AZ,9,21,31,12,2019.0,550.97,26802.3,468221.6,0.0,550.97,3.57,0.0205560509340267,0.0011767266253273,0.8298377850711909,0,206,0
2019,4,AZ,9,21,31,11,2019.0,48.24,3508.4,37946.4,0.0,48.24,5.24,0.0137459394768336,0.0012712333387794,1.2180252083397871,0,206,0
2019,4,AZ,9,21,42,5,2019.0,289.12,20091.4,229885.8,0.0,289.12,3.78,0.0143895204156795,0.0012576624669185,0.8786517724283197,0,206,0
2019,4,AZ,9,21,42,5,2019.0,52.915,2529.85,29383.55,0.0,52.915,8.91,0.0209079953375348,0.0018007762582717,2.0711077492953254,0,206,0
2019,4,AZ,9,21,42,10,2019.0,259.73,17999.6,213551.7,0.0,259.73,2.61,0.0144289634789951,0.0012162337446447,0.6066881285814589,0,206,0
2019,4,AZ,9,21,43,10,2019.0,259.14,10507.5,157096.5,0.0,259.14,1.18,0.0246600371128134,0.0016495488470535,0.2742881194352956,0,206,0
2019,4,AZ,9,21,44,11,2019.0,950.182,60401.92,589745.74,0.0,950.182,3.99,0.0157307295740007,0.0016111695674655,0.9274657597854488,0,206,0
2019,4,AZ,9,21,44,12,2019.0,110.96,8700.0,103180.8,0.0,110.96,0.79,0.0127525571773359,0.0010753834494067,0.183633571486342,0,206,0
2019,4,AZ,9,21,44,1,2020.0,281.36,22557.0,313623.0,0.0,281.36,0.77,0.0124727369447646,0.0008971252200086,0.1789846203094725,0,206,0
2019,4,AZ,9,21,44,1,2020.0,24.4,3302.0,24424.0,0.0,24.4,3.29,0.0073872237359975,0.0009989764585465,0.7647524685950191,0,206,0
2019,4,AZ,9,21,44,11,2019.0,137.1,9243.0,111202.8,0.0,137.1,3.58,0.0148312418866291,0.0012328715385625,0.8321622606596256,0,206,0
2019,4,AZ,9,21,55,8,2020.0,2384.1,63955.0,346767.0,0.0,0.0,5.42,0.0372771905685158,0.0068752018640705,1.259865768931612,0,206,0
2019,4,AZ,9,21,61,11,2019.0,219.16,14009.6,134641.2,0.0,219.16,3.72,0.0156424421509428,0.0016277214721684,0.8647049188977116,0,206,0
2019,4,AZ,9,22,12,7,2019.0,12.57,3884.0,16069.0,0.0,12.57,1.2,0.0032355212355212,0.0007822028624766,0.278937070612165,0,58,0
2019,4,AZ,9,22,13,4,2019.0,48.5,564.0,9906.0,0.0,48.5,17.56,0.0858407079646017,0.0048955284142525,4.081779133291348,0,58,0
2019,4,AZ,9,22,13,5,2019.0,24.9,305.0,5712.0,0.0,24.9,18.73,0.0813725490196078,0.004358480658148,4.353742777138209,0,58,0
2019,4,AZ,9,22,13,5,2019.0,918.09,171201.0,551191.0,0.0,918.09,3.22,0.0053626125863015,0.0016656446392545,0.7484811394759762,0,58,0
2019,4,AZ,9,22,42,11,2019.0,19.5,219.0,7301.4,0.0,19.5,33.34,0.0886363636363636,0.0026703549517966,7.749801611841319,0,58,0
2019,4,AZ,9,22,44,11,2019.0,13.0,146.0,4867.6,0.0,13.0,33.34,0.0884353741496598,0.002670172123403,7.749801611841319,0,58,0
2019,4,AZ,9,22,55,8,2020.0,0.0,65062.0,1488815.0,0.0,0.0,3.59,0.0,0.0,0.8344867362480604,0,58,0
2019,4,AZ,9,41,71,7,2019.0,107.0,4457.0,121412.0,0.0,107.0,8.98,0.0240017945266935,0.0008812894830042,2.087379078414368,0,31,0
2019,4,AZ,9,88,55,9,2019.0,0.0,8522.0,47984.0,0.0,4822.44,0.15,0.0,0.0,0.0348671338265206,0,539,0
2019,4,AZ,9,88,55,8,2019.0,0.0,416687.0,1089990.0,0.0,117759.74,0.79,0.0,0.0,0.183633571486342,0,539,0
2019,4,AZ,9,88,55,10,2019.0,0.0,4097.0,43636.0,0.0,4385.524,3.16,0.0,0.0,0.734534285945368,0,539,0
2019,4,AZ,9,88,55,7,2019.0,0.0,42113.0,104736.0,0.0,10526.19,0.15,0.0,0.0,0.0348671338265206,0,539,0
2019,4,AZ,9,88,55,12,2019.0,0.0,46128.0,232757.0,0.0,26337.995,0.39,0.0,0.0,0.0906545479489536,0,539,0
2019,4,AZ,9,88,55,6,2019.0,0.0,52416.0,188505.0,0.0,18945.142,0.39,0.0,0.0,0.0906545479489536,0,539,0
2019,4,AZ,9,9999,31,5,2019.0,0.0,73612.0,2495338.0,0.0,0.0,0.81,0.0,0.0,0.1882825226632114,0,16,0
2019,4,AZ,9,9999,42,5,2019.0,0.0,107876.0,5262233.0,0.0,0.0,0.22,0.0,0.0,0.0511384629455635,0,16,0
2019,4,AZ,11,9999,55,12,2019.0,0.0,9009.0,41156.0,0.0,3981.274,1.08,0.0,0.0,0.2510433635509485,0,292,0
2019,4,AZ,11,9999,55,10,2019.0,0.0,1703.0,15860.0,0.0,1554.67,2.56,0.0,0.0,0.5950657506392854,0,292,0
2019,4,AZ,11,9999,55,11,2019.0,0.0,1880.0,11769.0,0.0,1117.64,0.43,0.0,0.0,0.0999524503026924,0,292,0
2019,4,AZ,11,9999,55,9,2019.0,0.0,1730.0,11769.0,0.0,1117.64,3.38,0.0,0.0,0.7856727488909314,0,292,0
2019,4,AZ,11,9999,55,8,2019.0,0.0,34438.0,98548.0,0.0,10788.793,0.58,0.0,0.0,0.134819584129213,0,292,0
2019,4,AZ,11,9999,55,7,2019.0,0.0,4138.0,11769.0,0.0,1117.64,0.09,0.0,0.0,0.0209202802959123,0,292,0
2019,4,AZ,12,9999,01,10,2019.0,589.16,42341.6,621659.0,0.0,589.16,3.16,0.0139141195864212,0.0009477206189878,0.734534285945368,0,168,0
2019,4,AZ,12,9999,42,11,2019.0,161.0,15220.8,231443.8,0.0,161.0,3.83,0.0105769357106255,0.0006956302323491,0.8902741503704934,0,168,0
2019,4,AZ,12,9999,44,11,2019.0,780.24,53727.6,783703.2,0.0,780.24,3.04,0.0145218747557166,0.0009955797097935,0.7066405788841514,0,168,0
2019,4,AZ,12,9999,55,10,2019.0,0.0,123761.0,498410.0,0.0,79797.9975,3.11,0.0,0.0,0.7229119080031943,0,168,0
2019,4,AZ,12,9999,55,6,2019.0,0.0,30958.0,79442.0,0.0,11201.12,0.22,0.0,0.0,0.0511384629455635,0,168,0
2019,4,AZ,12,9999,55,9,2019.0,0.0,121075.0,356000.0,0.0,54791.8925,2.45,0.0,0.0,0.5694965191665036,0,168,0
2019,4,AZ,12,9999,55,11,2019.0,0.0,50631.0,175261.0,0.0,24124.0775,0.49,0.0,0.0,0.1138993038333007,0,168,0
2019,4,AZ,12,9999,55,8,2020.0,65.0,5449.0,18026.0,0.0,0.0,3.31,0.0119266055045871,0.0036057025572751,0.7694014197718885,0,168,0
2019,4,AZ,13,21,01,11,2019.0,1.901,456.58,2296.19,0.0,1.901,1.15,0.0041544647930416,0.0008275327682951,0.2673146926699914,0,105,0
2019,4,AZ,13,21,01,10,2019.0,272.88,41339.8,292767.6,0.0,272.88,1.97,0.0066007430915705,0.0009320671684053,0.4579216909216375,0,105,0
2019,4,AZ,13,21,21,11,2019.0,832.69,156359.6,918899.6,0.0,832.69,2.93,0.0053254464359947,0.0009061807120378,0.6810713474113697,0,105,0
2019,4,AZ,13,21,21,11,2019.0,316.0,2145.0,104571.0,0.0,316.0,42.64,0.1472506989748369,0.0030218414107026,9.911563909085595,0,105,0
2019,4,AZ,13,21,21,11,2019.0,825.04,44568.8,641840.0,0.0,825.04,0.35,0.0185111891908871,0.0012854273877798,0.0813566455952147,0,105,0
2019,4,AZ,13,21,21,9,2019.0,73.64,7662.0,66427.6,0.0,73.64,4.2,0.0096098133890121,0.0011085586629855,0.9762797471425776,0,105,0
2019,4,AZ,13,21,31,11,2019.0,194.585,37362.9,212676.1,0.0,194.585,2.95,0.0052078342999526,0.0009149316028853,0.685720298588239,0,105,0
2019,4,AZ,13,21,42,10,2019.0,966.97,109178.6,874051.8,0.0,966.97,3.55,0.0088566911767399,0.0011063061636551,0.8251888338943215,0,105,0
2019,4,AZ,13,21,42,10,2019.0,618.78,33426.6,481380.0,0.0,618.78,0.35,0.0185110507484832,0.001285426720207,0.0813566455952147,0,105,0
2019,4,AZ,13,21,43,1,2020.0,114.74,20039.0,127192.0,0.0,114.74,1.76,0.0057255489021956,0.0009020936686767,0.4091077035645087,0,105,0
2019,4,AZ,13,21,44,11,2019.0,150.179,36069.82,181399.01,0.0,150.179,1.15,0.0041634484605562,0.000827888598242,0.2673146926699914,0,105,0
2019,4,AZ,13,21,44,10,2019.0,194.48,23292.8,203727.2,0.0,194.48,1.64,0.0083490027389262,0.000954605204385,0.3812139965032922,0,105,0
2019,4,AZ,13,21,55,8,2020.0,194.7,8360.0,58993.0,0.0,0.0,7.06,0.0232866881951919,0.0033003356273519,1.641079765434904,0,105,0
2019,4,AZ,13,21,61,11,2019.0,618.78,33426.6,481380.0,0.0,618.78,0.35,0.0185110507484832,0.001285426720207,0.0813566455952147,0,105,0
2019,4,AZ,13,21,61,11,2019.0,61.225,13718.9,72041.9,0.0,61.225,1.93,0.0044624960823329,0.0008498408587105,0.4486237885678987,0,105,0
2019,4,AZ,13,88,55,11,2019.0,0.0,57680.0,238648.0,0.0,29381.525,0.56,0.0,0.0,0.1301706329523436,0,1063,0
2019,4,AZ,13,88,55,6,2019.0,0.0,564160.0,1684363.0,0.0,235513.8356,0.99,0.0,0.0,0.2301230832550361,0,1063,0
2019,4,AZ,13,88,55,10,2019.0,0.0,147587.0,752593.0,0.0,128483.228,3.25,0.0,0.0,0.7554545662412803,0,1063,0
2019,4,AZ,13,88,55,12,2019.0,0.0,72452.0,220118.0,0.0,35028.564,0.26,0.0,0.0,0.0604363652993024,0,1063,0
2019,4,AZ,13,88,55,7,2019.0,0.0,7568.0,20493.0,0.0,3300.0,0.9,0.0,0.0,0.2092028029591237,0,1063,0
2019,4,AZ,13,88,55,9,2019.0,0.0,186882.0,682127.0,0.0,113188.6505,1.98,0.0,0.0,0.4602461665100723,0,1063,0
2019,4,AZ,13,1191,55,9,2019.0,0.0,1717.0,6088.0,0.0,50.4,2.79,0.0,0.0,0.6485286891732837,0,117,0
2019,4,AZ,13,1191,55,12,2019.0,0.0,9605.0,28966.0,0.0,239.76,0.4,0.0,0.0,0.0929790235373883,0,117,0
2019,4,AZ,13,1191,55,11,2019.0,0.0,8962.0,32024.0,0.0,265.08,0.36,0.0,0.0,0.0836811211836495,0,117,0
2019,4,AZ,13,1191,55,6,2019.0,0.0,28577.0,83979.0,0.0,695.12,1.2,0.0,0.0,0.278937070612165,0,117,0
2019,4,AZ,13,9999,42,2,2019.0,40.0,3699.0,55616.0,0.0,40.0,0.53,0.0108108108108108,0.0007192045597569,0.1231972061870395,0,7,0
2019,4,AZ,13,9999,42,3,2019.0,199.4,13079.0,216249.0,0.0,199.4,10.28,0.0152446483180428,0.0009220809248554,2.3895609049108804,0,7,0
2019,4,AZ,15,88,55,6,2019.0,0.0,205121.0,569953.0,0.0,95865.437,0.49,0.0,0.0,0.1138993038333007,0,1294,0
2019,4,AZ,15,88,55,11,2020.0,0.0,14350.0,44822.0,0.0,7217.96,2.04,0.0,0.0,0.4741930200406805,0,1294,0
2019,4,AZ,15,88,55,9,2019.0,0.0,174839.0,625042.0,0.0,106305.37,3.02,0.0,0.0,0.701991627707282,0,1294,0
2019,4,AZ,15,88,55,10,2019.0,0.0,154331.0,646210.0,0.0,109956.692,3.08,0.0,0.0,0.7159384812378903,0,1294,0
2019,4,AZ,15,88,55,12,2019.0,0.0,172264.0,545067.0,0.0,92773.614,1.8,0.0,0.0,0.4184056059182475,0,1294,0
2019,4,AZ,15,88,55,8,2019.0,0.0,23756.0,45994.0,0.0,7835.453,0.72,0.0,0.0,0.167362242367299,0,1294,0
2019,4,AZ,15,88,55,11,2019.0,0.0,184137.0,723602.0,0.0,124635.585,1.88,0.0,0.0,0.4370014106257252,0,1294,0
2019,4,AZ,17,88,55,11,2019.0,0.0,160732.0,1008127.0,0.0,98478.78,2.69,0.0,0.0,0.6252839332889366,0,1268,0
2019,4,AZ,17,88,55,4,2019.0,0.0,51232.0,180073.0,0.0,17659.117,0.4,0.0,0.0,0.0929790235373883,0,1268,0
2019,4,AZ,17,88,55,10,2019.0,0.0,156891.0,1005563.0,0.0,98338.904,4.49,0.0,0.0,1.043689539207184,0,1268,0
2019,4,AZ,17,88,55,6,2019.0,0.0,559805.0,2079662.0,0.0,198781.325,0.2,0.0,0.0,0.0464895117686941,0,1268,0
2019,4,AZ,17,88,55,9,2019.0,0.0,1035583.0,4078122.0,0.0,390081.223,2.75,0.0,0.0,0.6392307868195448,0,1268,0
2019,4,AZ,17,88,55,8,2019.0,0.0,109551.0,257889.0,0.0,25071.89,0.08,0.0,0.0,0.0185958047074776,0,1268,0
2019,4,AZ,17,88,55,2,2020.0,0.0,1130041.0,3722650.0,0.0,354210.018,0.63,0.0,0.0,0.1464419620713866,0,1268,0
2019,4,AZ,17,88,55,7,2019.0,0.0,151715.0,446956.0,0.0,43261.414,0.18,0.0,0.0,0.0418405605918247,0,1268,0
2019,4,AZ,17,88,55,12,2019.0,0.0,284225.0,1301984.0,0.0,127606.2304,1.95,0.0,0.0,0.4532727397447681,0,1268,0
2019,4,AZ,19,11,31,2,2019.0,1583.1,43331.0,481858.0,0.0,1583.1,9.06,0.03653420105234,0.0032854009160356,2.105974883121846,0,17,0
2019,4,AZ,19,21,01,10,2019.0,1826.43,99238.5,1518227.7,0.0,1826.43,3.53,0.0184042644309977,0.0012030005756049,0.820539882717452,0,107,0
2019,4,AZ,19,21,12,9,2019.0,787.6,33983.8,716431.7,0.0,787.6,2.58,0.0231750665003177,0.0010993356389232,0.5997147018161548,0,107,0
2019,4,AZ,19,21,21,7,2019.0,912.75,58847.3,708605.9,0.0,912.75,1.6,0.0155102186469277,0.0012880907594887,0.3719160941495534,0,107,0
2019,4,AZ,19,21,41,10,2019.0,184.59,14229.6,153037.5,0.0,184.59,1.72,0.0129713434430031,0.0012061670756051,0.3998098012107698,0,107,0
2019,4,AZ,19,21,42,10,2019.0,716.0,28880.0,560270.0,0.0,716.0,1.07,0.0247913853398428,0.0012779529906063,0.2487188879625138,0,107,0
2019,4,AZ,19,21,42,10,2019.0,1351.29,66363.2,1274380.3,0.0,1351.29,6.31,0.0203617311743379,0.0010603498340724,1.4667440963023008,0,107,0
2019,4,AZ,19,21,44,5,2019.0,1129.16,58630.8,950728.0,0.0,1129.16,5.82,0.019258491125976,0.0011876780870258,1.3528447924690004,0,107,0
2019,4,AZ,19,21,55,8,2020.0,2384.8,64674.0,298171.0,0.0,0.0,4.61,0.036873598763046,0.0079980682290758,1.0715832462684007,0,107,0
2019,4,AZ,19,21,61,5,2019.0,127.71,5341.8,99414.9,0.0,127.71,2.54,0.0239031968256344,0.001284603368274,0.590416799462416,0,107,0
2019,4,AZ,19,88,55,12,2019.0,0.0,33424.0,134533.0,0.0,13366.15,0.5,0.0,0.0,0.1162237794217354,0,841,0
2019,4,AZ,19,88,55,10,2019.0,0.0,43761.0,380623.0,0.0,38074.69072,2.79,0.0,0.0,0.6485286891732837,0,841,0
2019,4,AZ,19,88,55,9,2019.0,0.0,80811.0,514023.0,0.0,52295.02972,3.21,0.0,0.0,0.7461566638875414,0,841,0
2019,4,AZ,19,88,55,6,2019.0,0.0,775751.0,2329722.0,0.0,225998.57492,1.55,0.0,0.0,0.3602937162073798,0,841,0
2019,4,AZ,19,88,55,7,2019.0,0.0,850857.0,1968155.0,0.0,191270.68772,1.76,0.0,0.0,0.4091077035645087,0,841,0
2019,4,AZ,19,88,55,11,2019.0,0.0,10101.0,59536.0,0.0,6093.56,0.26,0.0,0.0,0.0604363652993024,0,841,0
2019,4,AZ,19,91,44,5,2019.0,172.3,1745.0,37276.0,0.0,172.3,7.51,0.0986827033218785,0.0046221530702578,1.745681166914466,0,6,0
2019,4,AZ,21,11,13,7,2019.0,49.5,3410.0,18769.0,0.0,49.5,5.5,0.0145118733509234,0.0026371870005327,1.2784615736390896,0,154,0
2019,4,AZ,21,11,13,5,2019.0,113.3,6380.0,46082.0,0.0,113.3,7.22,0.0177558376430026,0.0024586072955319,1.6782713748498594,0,154,0
2019,4,AZ,21,11,13,5,2019.0,29.1,1935.0,10064.0,0.0,29.1,5.2,0.0150309917355371,0.0028912071535022,1.2087273059860484,0,154,0
2019,4,AZ,21,11,13,5,2019.0,530.3,32044.0,174771.0,0.0,530.3,5.45,0.0165486035262911,0.003034238894102,1.266839195696916,0,154,0
2019,4,AZ,21,11,13,4,2019.0,2.2,6.0,261.0,0.0,2.2,43.5,0.3142857142857143,0.0083969465648854,10.11146880969098,0,154,1
2019,4,AZ,21,11,31,2,2019.0,27.6,1416.0,9405.0,0.0,27.6,6.64,0.0194777699364855,0.0029342972570699,1.5434517907206464,0,154,0
2019,4,AZ,21,21,01,10,2019.0,283.78,28224.1,252552.7,0.0,259.34,7.68,0.010054171641553,0.0011236422194566,1.785197251917856,0,1153,0
2019,4,AZ,21,21,01,11,2019.0,1163.56,108926.5,1039816.3,0.0,1163.56,1.72,0.0106819673636134,0.0011190042712311,0.3998098012107698,0,1153,0
2019,4,AZ,21,21,01,10,2019.0,10167.3596,946432.7,9839237.4,0.0,10191.7996,2.05,0.0107428123068736,0.0010333482315053,0.4765174956291152,0,1153,0
2019,4,AZ,21,21,12,9,2019.0,326.3,1226.0,104629.0,0.0,326.3,42.27,0.2659331703341483,0.0031186084297046,9.825558312313513,0,1153,1
2019,4,AZ,21,21,12,7,2019.0,40.4,6795.28,49883.28,0.0,40.4,2.99,0.0059444284226076,0.0008098743732494,0.6950182009419779,0,1153,0
2019,4,AZ,21,21,12,10,2019.0,47.04,4901.85,49094.85,0.0,50.82,4.46,0.0095944195722895,0.0009581257886359,1.03671611244188,0,1153,0
2019,4,AZ,21,21,12,10,2019.0,28.32,2295.75,23349.45,0.0,24.54,11.63,0.0123304669641885,0.0012128245922455,2.703365109349566,0,1153,0
2019,4,AZ,21,21,12,9,2019.0,205.78,27233.05,239790.0,0.0,200.695,7.07,0.007555982308911,0.0008581639844698,1.643404241023339,0,1153,0
2019,4,AZ,21,21,12,9,2019.0,7273.5644,737798.25,7145906.8,0.0,7278.6494,1.67,0.0098584600079222,0.0010178642943028,0.3881874232685963,0,1153,0
2019,4,AZ,21,21,13,4,2019.0,286.39,25803.0,173514.0,0.0,286.39,6.72,0.0110986668733529,0.0016505201279428,1.562047595428124,0,1153,0
